sample_id,country,region,latitude,longitude,altitude,sampling_date,nitrogen_total,phosphorus_avail,potassium_exch,pH_water,organic_carbon,sand_percent,silt_percent,clay_percent,bulk_density,cation_exchange_cap,NDVI_mean,NDVI_std,rainfall_annual,landcover_class,crop_type_reported,yield_reported,fertility_score
ZAM_2023_2685,Zambia,Lusaka,4.6818,30.8515,1192.0,2023-11-24,5.242,41.3,0.909,,47.23,42.8,43.1,14.1,1.3,32.95,0.507,0.039,822,Grassland,,,56.16
KEN_2018_2686,Kenya,Eastern,-0.5077,28.8826,1098.0,2018-10-01,5.008,99.86,1.972,6.41,41.38,25.6,25.9,48.4,1.258,45.99,0.87,0.019,901,,,,62.62
ETH_2021_2687,Ethiopia,Amhara,-7.3295,33.8455,904.0,2021-10-15,3.669,98.48,1.895,6.47,35.67,24.1,40.0,35.9,1.267,36.4,0.441,0.014,1126,Cropland,,,59.7
UGA_2021_2688,Uganda,Central,-11.7771,41.8852,1127.0,2021-02-10,2.188,54.68,0.735,8.67,,43.1,47.0,9.9,1.257,13.15,0.303,0.174,1750,Cropland,,,32.65
ZIM_2016_2689,Zimbabwe,Mashonaland,-8.3729,34.7409,1937.0,2016-03-07,4.135,,2.219,6.91,38.43,20.3,35.1,44.5,1.326,38.88,0.857,0.167,414,Grassland,,,56.9
TAN_2019_2690,Tanzania,Arusha,0.2158,32.516,795.0,2019-08-01,3.682,122.32,1.836,4.23,34.38,13.2,31.0,55.8,1.073,,0.55,0.086,970,,,,50.61
UGA_2020_2691,Uganda,Western,-14.5692,40.7854,689.0,2020-02-19,8.45,89.74,2.204,6.96,67.8,49.5,41.0,9.5,,40.07,0.698,0.01,911,Cropland,Sorghum,3560.0,78.94
ETH_2016_2692,Ethiopia,Amhara,-4.8353,37.6796,743.0,2016-01-02,3.0,,1.939,5.63,27.32,29.3,35.3,35.5,1.32,29.14,,,729,Cropland,,,38.97
RWA_2016_2693,Rwanda,Southern,2.4836,38.286,735.0,2016-08-19,2.964,51.8,1.162,6.61,27.64,48.6,45.4,6.1,1.195,17.28,0.643,0.044,916,Cropland,Sweet Potato,1683.0,41.08
ETH_2019_2694,Ethiopia,Tigray,-6.2858,33.8761,1367.0,2019-02-12,2.698,75.0,1.89,7.1,26.2,40.7,48.7,10.7,1.249,18.82,0.401,0.027,1354,,,,46.58
MAL_2021_2695,Malawi,Northern,-4.8767,31.0522,1898.0,2021-04-07,4.806,64.25,1.588,7.25,45.04,25.5,31.3,43.1,1.39,37.84,0.87,0.139,636,Bare,,,56.4
KEN_2016_2696,Kenya,Nyanza,-2.3597,32.9518,361.0,2016-02-02,4.39,64.26,1.131,4.76,,28.7,3.1,68.2,,48.7,0.457,0.027,819,Cropland,,,44.8
TAN_2022_2697,Tanzania,Mwanza,-5.3183,38.5158,732.0,2022-11-20,2.542,61.92,1.154,5.77,36.04,49.3,33.7,17.0,,24.88,0.204,0.063,621,Cropland,,,45.75
ZAM_2016_2698,Zambia,Copperbelt,4.896,38.3696,416.0,2016-09-19,4.729,86.27,1.569,5.81,44.12,76.5,15.2,8.3,1.399,26.4,0.605,0.065,453,Cropland,Beans,3072.0,57.23
ZIM_2016_2699,Zimbabwe,Manicaland,-0.1619,29.9711,775.0,2016-04-26,4.155,96.07,2.036,5.63,39.76,15.2,19.0,65.7,0.98,45.44,,,793,Bare,,,59.62
ZIM_2022_2700,Zimbabwe,Manicaland,-8.5642,29.0235,,2022-07-18,7.835,111.44,2.109,8.12,67.8,42.1,31.2,26.7,1.112,42.75,0.793,0.062,694,Cropland,Beans,2052.0,69.43
KEN_2022_2701,Kenya,Western,-14.5007,36.8802,877.0,2022-04-07,3.032,39.72,2.575,6.85,29.71,56.3,25.3,18.3,1.34,25.52,0.094,0.237,955,Cropland,,,51.03
KEN_2020_2702,Kenya,Central,-5.0757,33.4209,892.0,2020-07-31,3.826,100.49,1.257,6.51,48.48,26.0,31.7,42.3,1.113,,0.624,0.038,1112,Grassland,,,57.75
MAL_2016_2703,Malawi,Central,4.4205,37.2341,283.0,2016-03-09,5.201,48.72,1.762,8.4,58.89,60.0,33.4,6.5,1.477,28.69,0.549,0.043,784,,,,48.22
ETH_2022_2704,Ethiopia,Amhara,-6.1749,38.5883,1867.0,2022-09-11,4.121,53.68,1.276,7.16,34.83,14.1,50.5,35.3,,33.24,0.704,0.048,1196,Wetland,,,45.29
MAL_2015_2705,Malawi,Northern,1.0974,39.68,1726.0,2015-11-23,3.977,51.3,2.579,4.41,38.5,41.6,48.1,10.3,1.266,,,,913,Cropland,Millet,2256.0,42.62
RWA_2016_2706,Rwanda,Northern,-9.7279,35.0931,433.0,2016-01-29,2.638,46.55,0.797,7.03,27.0,31.6,35.5,32.9,,26.67,0.264,0.143,1383,Grassland,,,42.23
TAN_2021_2707,Tanzania,Arusha,-13.5005,40.0086,772.0,2021-03-20,2.135,17.42,2.537,5.82,22.63,39.7,49.3,11.0,1.302,19.28,0.319,0.06,749,Cropland,,,40.92
ZAM_2023_2708,Zambia,Lusaka,-13.5169,28.0917,1051.0,2023-07-06,5.055,140.24,3.169,4.23,44.93,53.2,34.7,12.1,,23.91,0.392,0.11,664,Cropland,,,64.81
RWA_2015_2709,Rwanda,Western,2.3682,37.0939,1428.0,2015-01-14,5.902,78.26,2.522,6.11,53.28,44.9,41.3,13.8,1.297,35.71,,,1652,,Sorghum,3071.0,65.37
TAN_2020_2710,Tanzania,Mara,-2.475,38.8048,619.0,2020-02-28,2.752,116.01,1.577,7.36,27.89,60.1,32.4,7.5,1.208,,0.524,0.083,556,Bare,,,51.48
MAL_2016_2711,Malawi,Central,-10.8662,39.932,1187.0,2016-04-03,6.265,74.23,1.86,6.88,66.13,21.4,32.5,46.1,1.208,48.7,0.544,0.017,549,,Sorghum,1448.0,66.72
UGA_2019_2712,Uganda,Central,-10.7236,31.3847,1470.0,2019-06-09,2.549,95.62,1.659,8.27,36.16,24.5,27.8,47.7,1.261,37.52,0.582,0.201,1442,,,,51.35
ETH_2023_2713,Ethiopia,SNNPR,-5.4594,31.1313,697.0,2023-12-03,4.918,78.74,1.599,7.4,,38.0,48.0,14.0,1.336,26.27,0.371,0.115,1033,Cropland,,,55.78
ZAM_2019_2714,Zambia,Lusaka,-1.7726,35.9234,1622.0,2019-08-04,2.964,72.01,2.001,,31.57,61.2,21.8,17.1,1.12,23.21,0.523,0.051,301,Grassland,,,40.14
RWA_2017_2715,Rwanda,Northern,-0.5955,41.955,2780.0,2017-02-05,3.652,62.07,1.542,3.82,37.17,69.8,11.9,18.3,,25.06,0.712,0.102,2084,Bare,,,37.54
KEN_2022_2716,Kenya,Western,-10.049,33.8531,603.0,2022-01-22,1.243,36.1,0.628,8.03,11.46,57.4,30.0,12.6,1.485,9.12,0.321,0.013,1236,Grassland,,,22.2
ZAM_2016_2717,Zambia,Eastern,-1.4751,33.0591,768.0,2016-05-15,1.762,,0.464,6.38,17.26,27.7,12.0,60.3,1.064,35.19,0.264,0.099,698,,,,28.25
UGA_2020_2718,Uganda,Central,-8.5686,33.0657,1761.0,2020-03-27,4.816,77.52,1.962,5.07,43.04,20.1,41.8,38.1,1.357,39.16,0.537,0.07,1514,Cropland,,,54.35
ETH_2022_2719,Ethiopia,Oromia,-2.2731,31.1788,1406.0,2022-04-22,2.558,94.27,0.72,5.75,25.37,18.8,16.5,64.7,1.416,,,,1213,Grassland,,,44.42
TAN_2021_2720,Tanzania,Mwanza,-14.411,30.4564,1511.0,2021-01-03,2.58,43.39,,3.97,24.87,19.6,30.0,50.3,1.081,36.48,0.3,0.057,717,Cropland,,,36.74
RWA_2022_2721,Rwanda,Southern,-6.047,40.9477,926.0,2022-10-08,4.361,75.6,1.077,6.17,43.73,16.7,44.5,38.8,1.23,,0.414,0.036,802,Cropland,,,49.34
UGA_2018_2722,Uganda,Northern,2.8844,39.3373,2774.0,2018-09-28,4.866,47.63,1.561,5.35,42.25,,,,1.405,30.64,0.5,0.04,1372,,,,51.23
ZAM_2021_2723,Zambia,Eastern,-0.7079,41.2982,1348.0,2021-10-24,1.218,22.58,0.841,5.02,22.52,,,,1.242,21.5,0.241,0.11,475,Cropland,Sorghum,1460.0,22.06
ZAM_2022_2724,Zambia,Copperbelt,-7.9509,33.928,597.0,2022-01-01,2.787,35.22,1.455,5.98,31.9,68.6,22.6,8.7,1.293,18.47,0.275,0.122,466,Cropland,Beans,1114.0,40.34
RWA_2017_2725,Rwanda,Southern,-13.706,35.5078,1008.0,2017-11-25,3.702,51.87,0.996,6.38,34.85,27.9,36.7,35.4,,,,,1729,Cropland,,,46.11
UGA_2015_2726,Uganda,Western,1.7736,28.3516,749.0,2015-04-29,4.671,91.84,3.769,5.91,39.05,14.0,27.7,58.4,1.133,43.55,0.569,0.074,513,Grassland,,,71.3
ETH_2017_2727,Ethiopia,Tigray,-1.5414,30.1539,832.0,2017-04-22,2.539,48.47,0.929,7.28,24.43,31.3,44.9,23.8,1.268,24.24,0.542,0.023,836,Bare,,,35.31
KEN_2016_2728,Kenya,Rift Valley,-1.8865,39.6519,1990.0,2016-12-22,2.801,80.25,2.211,7.39,29.14,81.2,5.4,13.5,,18.43,0.519,0.1,730,Cropland,,,50.4
MAL_2022_2729,Malawi,Northern,2.1453,29.2276,2183.0,2022-03-15,3.365,72.97,2.073,6.51,28.76,27.2,35.6,37.2,1.198,30.45,0.432,0.041,771,Grassland,,,53.17
ETH_2020_2730,Ethiopia,SNNPR,0.4172,38.7909,700.0,2020-07-29,1.778,64.7,1.692,4.4,21.59,,,,1.393,17.88,,,1178,Grassland,,,38.42
RWA_2018_2731,Rwanda,Western,-0.5996,31.1372,731.0,2018-11-22,4.772,84.02,1.839,6.14,47.24,22.3,14.5,63.2,0.959,48.7,,,1412,Cropland,,,57.18
MAL_2018_2732,Malawi,Northern,-4.132,41.8269,1298.0,2018-09-08,1.957,,0.929,5.49,23.32,60.1,29.8,10.1,1.248,13.8,0.616,0.028,705,Bare,,,37.76
ZAM_2019_2733,Zambia,Lusaka,0.2458,31.8107,1109.0,2019-01-02,4.365,77.7,2.107,6.85,38.62,,,,1.227,22.31,0.289,0.01,898,Cropland,Maize,4794.0,57.7
KEN_2023_2734,Kenya,Eastern,-10.4294,38.5576,880.0,2023-05-29,4.985,87.38,2.261,6.17,45.94,,,,1.148,48.3,0.627,0.01,832,Cropland,,,64.34
RWA_2019_2735,Rwanda,Southern,-3.1576,35.4923,498.0,2019-05-24,2.777,64.18,1.525,5.42,30.96,18.0,43.2,38.7,1.206,30.93,0.171,0.133,1585,,,,49.42
KEN_2023_2736,Kenya,Eastern,-11.8442,28.2757,2609.0,2023-02-03,2.553,109.96,1.366,5.75,27.22,13.2,50.7,36.0,1.12,28.07,0.38,0.103,1201,Cropland,,,48.3
RWA_2022_2737,Rwanda,Southern,-1.3279,33.1104,456.0,2022-04-13,,90.08,2.122,8.24,51.15,29.2,5.8,65.0,1.29,,0.765,0.086,1313,Forest,,,62.84
ZIM_2019_2738,Zimbabwe,Matabeleland,-2.146,29.9672,1664.0,2019-03-24,4.05,94.66,1.464,6.34,34.84,81.4,10.9,7.7,1.459,20.87,0.452,0.029,486,Cropland,,,56.59
TAN_2018_2739,Tanzania,Mara,-8.7864,35.9242,1225.0,2018-11-27,2.302,23.41,1.163,6.08,29.71,72.6,12.6,14.8,,15.84,0.133,0.011,695,,,,37.69
TAN_2019_2740,Tanzania,Mara,-0.0604,33.8603,2284.0,2019-07-09,6.112,55.18,1.266,8.23,56.99,19.4,32.5,48.1,1.268,44.56,0.582,0.035,546,Cropland,Sorghum,1878.0,57.53
RWA_2021_2741,Rwanda,Eastern,-3.1811,36.3808,513.0,2021-01-11,3.552,69.74,1.344,6.79,38.36,51.2,43.7,5.1,1.335,23.89,0.513,0.212,1581,Cropland,,,51.36
ETH_2019_2742,Ethiopia,Amhara,-10.8177,33.4876,1001.0,2019-05-10,5.342,75.31,1.672,7.02,51.72,12.2,47.5,40.3,1.094,45.09,,,911,Grassland,,,60.82
TAN_2023_2743,Tanzania,Kilimanjaro,3.0153,38.5842,804.0,2023-01-02,7.699,75.43,1.487,5.11,64.72,25.4,38.0,36.6,1.19,45.89,,,399,Bare,,,71.67
MAL_2023_2744,Malawi,Southern,-5.7695,41.9951,752.0,2023-08-03,5.083,153.24,2.55,7.21,,23.7,39.2,37.1,1.328,39.84,0.855,0.167,794,Cropland,,,78.45
ZIM_2017_2745,Zimbabwe,Mashonaland,-2.6416,40.3919,609.0,2017-02-25,5.611,125.4,2.102,5.77,47.51,22.6,23.0,54.3,1.254,48.7,0.548,0.057,869,Cropland,,,74.38
ZAM_2019_2746,Zambia,Copperbelt,-12.1669,38.1314,1512.0,2019-10-28,3.183,69.42,2.166,6.41,31.85,28.1,4.7,67.2,,44.38,0.364,0.015,780,Cropland,,,53.91
MAL_2021_2747,Malawi,Northern,3.6445,33.9418,645.0,2021-08-30,1.347,18.1,0.75,7.34,12.86,11.6,52.9,35.5,1.205,16.17,0.342,0.026,682,,,,19.56
UGA_2015_2748,Uganda,Eastern,2.8176,39.0397,1334.0,2015-06-22,1.228,82.24,0.435,8.2,16.08,49.0,47.4,3.6,1.269,,0.266,0.061,1447,,,,33.69
UGA_2022_2749,Uganda,Eastern,-6.7028,38.4935,642.0,2022-04-27,2.825,28.86,1.381,6.42,30.1,58.5,35.2,6.2,1.374,13.24,0.314,0.088,1115,Bare,,,41.8
KEN_2016_2750,Kenya,Western,-7.2,40.118,376.0,2016-10-16,3.025,61.08,1.251,6.99,33.13,18.9,32.7,48.4,1.203,42.43,0.614,0.096,924,Cropland,Maize,3992.0,42.11
UGA_2021_2751,Uganda,Northern,-2.9493,39.9534,274.0,2021-10-01,5.298,64.97,1.077,5.88,49.55,22.9,18.5,58.6,1.109,45.71,0.565,0.03,1543,Cropland,Sweet Potato,2229.0,51.5
TAN_2018_2752,Tanzania,Mwanza,2.7004,33.228,589.0,2018-04-22,4.242,89.89,2.218,7.92,38.59,49.5,47.5,3.0,1.276,23.26,0.594,0.016,666,Cropland,,,48.27
RWA_2021_2753,Rwanda,Northern,-13.7033,36.6615,1774.0,2021-03-03,4.267,67.9,1.889,5.81,39.53,44.0,32.3,23.7,1.346,33.78,0.408,0.228,854,Cropland,,,51.16
ZIM_2016_2754,Zimbabwe,Mashonaland,-12.7358,41.145,1094.0,2016-06-23,,53.07,1.12,6.76,55.52,19.0,20.9,60.1,1.291,48.7,0.492,0.071,463,Cropland,,,62.98
ETH_2023_2755,Ethiopia,SNNPR,-11.6621,30.5469,938.0,2023-11-19,4.659,93.04,2.819,6.46,42.55,16.3,37.6,46.1,1.248,,0.664,0.059,1032,Cropland,,,67.51
RWA_2015_2756,Rwanda,Southern,-8.7064,31.8982,1685.0,2015-09-08,1.876,39.15,1.645,7.12,17.99,15.1,33.8,51.1,1.297,34.43,0.243,0.081,962,,,,41.82
MAL_2016_2757,Malawi,Northern,-8.6327,40.7498,957.0,2016-09-14,4.178,,1.531,5.19,41.79,23.1,37.2,39.7,1.191,38.56,0.723,0.094,753,Cropland,,,47.99
RWA_2021_2758,Rwanda,Northern,-9.3737,36.5157,718.0,2021-12-23,3.65,72.73,1.277,7.01,32.66,33.3,32.7,33.9,,29.59,0.187,0.034,1457,Bare,,,47.05
ZIM_2017_2759,Zimbabwe,Manicaland,-12.9171,28.0774,371.0,2017-01-14,7.965,138.47,2.024,4.95,65.27,24.6,27.2,48.2,1.147,48.7,0.666,0.054,812,Cropland,,,83.18
KEN_2018_2760,Kenya,Central,-12.0001,38.458,964.0,2018-03-30,4.895,47.33,1.253,6.64,56.96,18.4,40.5,41.2,1.392,48.12,0.636,0.082,1178,Cropland,,,51.49
KEN_2018_2761,Kenya,Rift Valley,-5.1972,41.3178,751.0,2018-04-18,2.237,25.35,0.918,4.17,20.26,19.1,12.0,68.9,1.116,42.67,0.236,0.089,992,Cropland,,,24.87
ZIM_2022_2762,Zimbabwe,Mashonaland,4.944,37.2388,986.0,2022-04-26,4.263,65.39,2.571,4.91,54.76,14.7,24.3,60.9,,48.7,0.675,0.277,721,Cropland,,,52.46
ETH_2020_2763,Ethiopia,Amhara,-0.1594,35.2117,2113.0,2020-11-17,5.821,64.13,1.844,8.11,48.46,44.5,47.6,7.9,1.289,29.18,0.509,0.107,803,Grassland,,,53.66
ZAM_2016_2764,Zambia,Lusaka,0.3525,39.1021,1532.0,2016-03-22,4.111,35.07,1.665,7.17,53.35,53.8,32.4,13.8,1.392,28.55,-0.011,0.039,587,Cropland,,,52.39
TAN_2015_2765,Tanzania,Arusha,-13.565,30.7673,508.0,2015-09-30,1.854,31.33,0.66,4.49,19.44,21.0,29.9,49.1,1.175,30.41,,,533,Grassland,,,21.01
ZAM_2016_2766,Zambia,Lusaka,1.0345,38.452,857.0,2016-03-21,5.504,89.45,2.109,6.92,52.71,17.1,13.3,69.6,,48.7,,,839,,,,64.04
ZAM_2021_2767,Zambia,Lusaka,-4.6392,33.0913,947.0,2021-04-28,,,2.571,5.54,49.71,10.8,23.1,66.2,1.294,48.7,0.684,0.056,768,Grassland,,,67.81
RWA_2022_2768,Rwanda,Eastern,1.5155,40.0851,799.0,2022-03-22,,39.7,1.17,6.63,20.18,24.4,32.0,43.7,1.29,27.89,0.56,0.094,1282,Cropland,Beans,1795.0,28.68
ZIM_2017_2769,Zimbabwe,Matabeleland,3.6186,33.2922,1180.0,2017-11-09,2.342,54.9,1.11,6.54,23.9,74.8,11.0,14.1,1.217,24.11,0.23,0.089,795,Cropland,Tea,736.0,40.66
UGA_2018_2770,Uganda,Central,-4.6045,29.272,858.0,2018-07-27,4.905,126.12,2.058,7.19,43.74,39.8,41.0,19.2,1.277,29.62,0.87,0.041,1284,Cropland,,,71.38
ZIM_2016_2771,Zimbabwe,Mashonaland,4.0588,35.211,688.0,2016-12-21,3.912,22.26,0.767,7.17,,29.8,9.9,60.3,1.384,41.72,0.347,0.069,713,Forest,,,43.29
UGA_2023_2772,Uganda,Central,0.3887,40.7414,636.0,2023-09-03,6.613,96.41,1.828,6.65,64.52,69.9,15.3,14.8,1.099,,0.87,0.046,1255,Forest,,,72.22
TAN_2023_2773,Tanzania,Mara,-7.7196,34.4647,878.0,2023-04-03,5.236,79.73,1.97,7.41,59.17,16.1,45.4,38.6,1.401,41.43,0.767,0.038,518,Forest,,,65.4
TAN_2015_2774,Tanzania,Mwanza,0.9108,30.5439,795.0,2015-09-18,5.059,93.76,1.729,5.35,42.2,23.1,11.4,65.6,1.115,47.05,,,850,Cropland,,,53.65
ETH_2023_2775,Ethiopia,Amhara,-11.3989,30.7335,1825.0,2023-10-10,5.675,108.26,2.024,7.01,,50.9,40.5,8.6,1.388,28.32,0.87,0.305,1132,Cropland,,,68.2
ETH_2019_2776,Ethiopia,SNNPR,-5.2735,40.466,1491.0,2019-06-20,1.862,11.82,0.895,5.75,17.57,10.7,21.8,67.5,1.182,31.6,,,867,Cropland,,,25.52
TAN_2021_2777,Tanzania,Mara,3.8007,38.1313,2266.0,2021-09-09,3.647,77.08,2.656,6.69,29.89,21.2,15.0,63.8,1.097,38.53,0.421,0.105,584,Cropland,,,62.28
UGA_2023_2778,Uganda,Central,1.0147,41.4236,954.0,2023-03-17,4.296,49.74,1.56,8.46,35.81,21.4,25.8,52.9,1.274,38.83,0.836,0.01,1235,Cropland,,,45.49
ZAM_2023_2779,Zambia,Eastern,2.832,38.1745,435.0,2023-02-11,0.958,57.44,,8.62,10.31,12.8,26.1,61.1,,31.26,0.07,0.038,932,,,,23.43
ZIM_2019_2780,Zimbabwe,Mashonaland,-3.2025,32.1336,,2019-06-22,,34.02,1.8,7.02,25.79,80.2,12.7,7.1,1.229,10.97,,,614,Cropland,,,36.76
KEN_2015_2781,Kenya,Western,-10.9511,37.7418,446.0,2015-01-16,5.42,29.4,1.059,6.9,53.62,84.0,-1.2,17.1,1.108,33.28,0.257,0.069,1074,Cropland,Sorghum,1312.0,49.72
ETH_2022_2782,Ethiopia,Amhara,-9.5287,28.21,868.0,2022-02-20,4.129,73.29,1.332,6.57,41.41,80.9,3.1,16.0,1.335,27.0,,,786,Grassland,,,52.5
MAL_2015_2783,Malawi,Northern,-10.3649,29.4381,1810.0,2015-03-18,3.894,91.32,2.712,6.62,33.75,46.9,32.8,20.3,1.264,28.12,0.439,0.093,580,Cropland,,,58.77
ETH_2019_2784,Ethiopia,SNNPR,-6.3739,32.6888,1523.0,2019-05-14,2.835,59.3,1.771,5.96,27.5,18.6,14.3,67.1,1.229,,0.58,0.085,923,Cropland,,,46.06
TAN_2019_2785,Tanzania,Kilimanjaro,-1.5575,32.3002,593.0,2019-09-09,3.1,122.77,1.551,5.53,32.95,18.8,44.6,36.6,1.291,30.63,,,622,Forest,,,59.87
ETH_2017_2786,Ethiopia,Amhara,-2.5201,34.4083,2125.0,2017-05-28,3.758,53.01,1.083,6.74,32.41,17.5,24.9,57.6,,37.27,0.537,0.083,838,Cropland,,,44.86
KEN_2021_2787,Kenya,Central,-12.4602,29.6013,446.0,2021-08-29,3.533,58.23,1.959,8.0,33.97,72.8,19.9,7.3,1.383,20.07,0.471,0.119,1462,Cropland,,,40.49
ZIM_2015_2788,Zimbabwe,Mashonaland,-14.9469,30.8888,2105.0,2015-11-03,5.59,95.64,2.297,5.31,46.86,55.0,37.2,7.9,,26.51,0.716,0.213,892,Cropland,Tea,2148.0,66.39
UGA_2020_2789,Uganda,Northern,-5.7291,28.4717,613.0,2020-11-21,2.087,19.21,1.398,5.28,21.27,30.0,39.9,30.0,,23.76,0.28,0.301,1741,Cropland,,,29.25
RWA_2021_2790,Rwanda,Southern,-11.5318,35.717,388.0,2021-07-13,3.047,68.19,3.87,5.98,29.19,26.7,17.4,55.9,1.229,33.5,,,1954,,,,57.45
ZAM_2019_2791,Zambia,Lusaka,-5.1694,38.1594,428.0,2019-09-19,3.327,46.52,1.042,6.83,,10.8,48.7,40.4,1.208,37.81,0.186,0.059,903,Wetland,,,42.15
MAL_2015_2792,Malawi,Southern,-12.7862,39.9821,1351.0,2015-07-07,7.415,109.56,1.765,7.03,62.15,47.6,32.4,19.9,1.304,42.1,0.743,0.168,617,Grassland,,,78.86
ZAM_2015_2793,Zambia,Eastern,-7.1562,32.5358,506.0,2015-10-10,4.519,113.69,1.817,6.05,44.68,21.9,33.3,44.8,1.172,41.42,0.688,0.118,831,Cropland,,,65.03
ZIM_2021_2794,Zimbabwe,Mashonaland,-10.895,39.2431,380.0,2021-04-17,2.231,39.32,3.488,7.7,22.26,19.1,13.4,67.5,1.336,42.56,0.283,0.167,438,,,,50.88
ZIM_2020_2795,Zimbabwe,Manicaland,1.3582,33.4782,2497.0,2020-01-09,5.163,116.38,1.89,6.86,46.57,20.3,43.4,36.3,1.164,38.63,0.332,0.03,775,Grassland,,,70.56
TAN_2016_2796,Tanzania,Mwanza,-14.7867,33.6129,2004.0,2016-02-01,3.924,,1.101,6.57,35.68,40.3,41.1,18.6,1.275,23.12,,,610,Grassland,,,51.14
ETH_2019_2797,Ethiopia,Tigray,-3.7316,29.7707,1157.0,2019-09-28,3.929,67.68,2.41,7.24,34.0,55.9,26.5,17.7,1.149,26.15,,,887,,,,57.16
KEN_2019_2798,Kenya,Central,-10.9239,41.9304,1625.0,2019-11-26,1.018,34.54,0.386,6.83,12.98,,,,,33.75,0.473,0.11,546,Cropland,,,25.58
ZIM_2018_2799,Zimbabwe,Matabeleland,-3.4921,35.5703,1729.0,2018-09-22,6.069,66.37,1.724,6.19,54.16,23.6,32.1,44.3,1.352,45.72,0.774,0.036,816,Cropland,,,66.1
UGA_2021_2800,Uganda,Central,-5.9789,32.3455,1790.0,2021-05-18,4.219,106.57,2.324,5.02,40.96,26.3,18.3,55.5,,43.89,0.673,0.171,1592,Cropland,,,55.24
ETH_2021_2801,Ethiopia,Amhara,-3.6533,33.5752,2094.0,2021-11-13,6.31,89.27,,4.12,51.8,23.2,9.4,67.5,1.156,,0.87,0.055,1102,,Cassava,6800.0,57.33
RWA_2019_2802,Rwanda,Western,-7.9728,41.2003,735.0,2019-03-23,5.513,83.12,1.249,7.36,47.26,,,,1.279,30.19,0.281,0.035,764,Cropland,,,52.43
ZAM_2017_2803,Zambia,Eastern,-12.331,30.4975,1523.0,2017-07-08,6.62,69.13,1.647,6.99,55.67,18.8,15.6,65.6,1.158,48.7,0.528,0.124,691,Grassland,,,68.34
ZAM_2016_2804,Zambia,Lusaka,4.6051,34.449,1845.0,2016-06-07,3.375,38.0,1.972,5.72,29.33,33.4,32.8,33.8,1.269,29.2,0.38,0.038,635,,Maize,3984.0,45.67
ZAM_2021_2805,Zambia,Copperbelt,-14.056,34.9801,1186.0,2021-03-22,,136.7,2.2,8.12,28.91,33.8,34.8,31.4,1.215,19.44,0.665,0.047,457,,,,53.87
MAL_2015_2806,Malawi,Central,-4.3122,32.342,499.0,2015-04-06,3.216,37.74,2.695,7.14,28.43,71.9,9.8,18.3,1.392,21.63,0.296,0.171,819,Grassland,,,49.51
MAL_2023_2807,Malawi,Central,-12.3629,39.8083,441.0,2023-12-16,3.38,38.49,0.874,3.8,34.01,22.3,29.8,47.9,1.177,,0.377,0.08,634,Cropland,,,22.09
KEN_2022_2808,Kenya,Western,-9.6494,31.8827,1360.0,2022-07-13,4.573,83.84,1.694,6.14,41.84,42.8,41.9,15.4,1.358,21.8,0.821,0.265,1179,Cropland,Tea,2498.0,54.35
RWA_2018_2809,Rwanda,Northern,-14.5229,34.3538,1144.0,2018-02-25,3.107,77.65,1.401,6.97,26.62,31.0,37.3,31.7,,28.23,,,1499,,Cassava,6527.0,44.81
RWA_2017_2810,Rwanda,Eastern,-11.2004,30.6039,1155.0,2017-08-27,2.62,54.02,1.492,,29.4,11.1,41.2,47.8,1.193,33.0,0.715,0.215,1687,Grassland,,,38.07
KEN_2015_2811,Kenya,Central,-8.6515,39.9763,740.0,2015-05-29,3.445,41.3,0.63,6.87,33.24,23.1,38.0,38.9,1.058,34.59,0.568,0.257,498,Cropland,,,42.29
RWA_2018_2812,Rwanda,Southern,4.4692,28.288,1332.0,2018-04-21,1.764,26.74,0.793,6.22,14.62,24.9,33.0,42.1,1.177,19.96,0.311,0.046,1109,Bare,,,32.44
MAL_2023_2813,Malawi,Northern,-5.9133,34.5425,1379.0,2023-05-12,2.145,42.92,1.427,7.25,,12.6,47.6,39.7,,32.77,,,1181,Cropland,,,37.19
ETH_2018_2814,Ethiopia,Tigray,-7.9029,35.1264,1536.0,2018-03-14,4.587,87.31,1.705,3.87,61.11,57.2,36.4,6.4,1.476,30.7,0.87,0.025,1264,,,,51.37
ZIM_2022_2815,Zimbabwe,Manicaland,-8.9992,28.7693,1990.0,2022-03-05,2.015,13.2,0.442,5.35,24.86,19.9,36.1,44.0,1.033,26.42,0.448,0.039,384,,Beans,551.0,27.67
UGA_2018_2816,Uganda,Central,1.4182,29.3418,918.0,2018-09-10,5.364,109.94,2.195,8.59,47.34,,,,1.275,42.09,0.87,0.093,1158,Cropland,,,60.1
MAL_2015_2817,Malawi,Northern,1.659,30.4758,621.0,2015-07-28,3.002,57.49,1.733,6.36,32.49,59.1,22.7,18.1,1.25,22.33,0.69,0.023,615,Grassland,,,47.46
ETH_2020_2818,Ethiopia,Tigray,2.0733,29.331,235.0,2020-07-18,3.361,110.7,1.297,5.01,35.63,78.8,11.4,9.8,1.265,26.03,,,959,Cropland,Millet,2210.0,52.66
KEN_2017_2819,Kenya,Western,-14.0714,34.1224,554.0,2017-04-17,3.672,64.5,1.643,7.52,,74.0,16.2,9.8,1.305,,0.644,0.109,1019,Wetland,,,47.28
KEN_2016_2820,Kenya,Nyanza,1.5786,31.0835,2608.0,2016-06-20,,59.24,1.072,5.62,25.84,,,,1.397,12.72,0.547,0.132,788,Cropland,Cassava,5539.0,42.34
